hhmemberid,seq_num,income,cfps2016eduy_im,age,gender,urban16,provcd16,ethnic,married,party,employ,postsecondary,seniorsecondary,juniorsecondary,primary,illiterate,lninc,exper,exper2,area
130459101,130459,7600,6,39,1,0,13,0,1,0,1,0,0,0,1,0,8.9359035,27,729,1
130459102,130459,0,6,38,0,0,13,0,1,0,1,0,0,0,1,0,,26,676,1
130463104,100733,48000,9,25,1,0,13,0,1,0,1,0,0,1,0,0,10.778956,10,100,1
130464101,130464,11300,0,48,0,0,13,0,0,0,1,0,0,0,0,1,9.3325577,42,1764,1
130464103,219297,61800,15,24,0,1,41,0,0,0,1,0,1,0,0,0,11.031658,3,9,2
130466501,130466,30000,12,28,0,1,13,0,0,0,0,0,1,0,0,0,10.308952,10,100,1
130470102,130470,0,9,60,1,1,13,0,1,0,1,0,0,1,0,0,,45,2025,1
130471102,130471,0,12,66,0,1,13,0,1,0,1,0,1,0,0,0,,48,2304,1
130472103,130472,6000,9,35,1,1,13,0,1,0,1,0,0,0,1,0,8.6995144,20,400,1
130473102,130473,0,9,52,1,1,13,0,1,0,1,0,0,1,0,0,,37,1369,1
130475106,130475,5200,6,38,0,1,13,0,1,0,0,0,0,0,1,0,8.5564137,26,676,1
130477101,130477,12000,9,48,1,1,13,0,1,0,1,0,0,1,0,0,9.392662,33,1089,1
130477103,253130,51400,15,26,0,1,11,0,1,0,0,1,0,0,0,0,10.847393,5,25,1
130479431,130479,0,0,62,0,1,13,0,1,0,0,0,0,0,0,1,,56,3136,1
130480101,130480,8000,12,43,0,1,13,0,1,1,1,0,1,0,0,0,8.9871969,25,625,1
130480104,130480,16000,9,42,1,1,13,0,1,0,1,0,0,1,0,0,9.6803436,27,729,1
130482104,130482,500,14,21,1,1,13,0,0,0,1,0,0,1,0,0,6.2146082,1,1,1
130483102,130483,12000,9,45,1,1,13,0,1,0,1,0,0,1,0,0,9.392662,30,900,1
130485103,130485,10800,,32,0,1,13,0,0,0,1,0,1,0,0,0,9.2873011,,,1
130488101,130488,10000,12,42,0,1,13,0,1,0,1,0,1,0,0,0,9.2103405,24,576,1
130493101,130493,0,12,45,1,1,13,0,1,0,1,0,1,0,0,0,,27,729,1
130494103,130494,12000,15,22,0,1,13,0,0,0,1,0,0,1,0,0,9.392662,1,1,1
130495101,130495,3000,4,46,0,1,13,0,1,0,1,0,0,0,0,1,8.0063677,36,1296,1
130497101,130497,10000,12,58,1,0,13,0,1,1,1,0,1,0,0,0,9.2103405,40,1600,1
130498104,198801,218000,19,34,1,1,11,0,1,0,1,1,0,0,0,0,12.292251,9,81,1
130499101,130499,22500,9,44,1,0,13,0,1,0,1,0,0,1,0,0,10.021271,29,841,1
130500102,219469,0,15,35,1,1,34,0,1,0,1,1,0,0,0,0,,14,196,2
130501104,130501,60000,,28,1,0,13,0,1,0,1,0,0,1,0,0,11.0021,,,1
130501501,130501,13000,12,27,0,0,13,0,1,0,1,0,1,0,0,0,9.4727049,9,81,1
130502105,120112,30000,9,30,0,0,14,0,1,0,1,0,0,1,0,0,10.308952,15,225,2
130503101,130503,12000,9,60,1,0,13,0,1,1,1,0,0,1,0,0,9.392662,45,2025,1
130503502,130503,31520,15,30,0,0,13,0,1,1,1,1,0,0,0,0,10.358377,9,81,1
130507101,130507,30000,9,52,1,0,13,0,1,0,1,0,0,1,0,0,10.308952,37,1369,1
130515104,130515,20000,,25,1,0,13,0,0,0,1,0,0,1,0,0,9.9034872,,,1
130516102,130516,12000,9,49,0,1,13,0,1,0,1,0,0,1,0,0,9.392662,34,1156,1
130516104,134712,16000,12,28,1,0,13,0,1,0,1,0,1,0,0,0,9.6803436,10,100,1
130517102,100782,10000,9,42,0,0,13,0,1,0,1,0,0,1,0,0,9.2103405,27,729,1
130522103,253170,45600,14,27,0,1,13,0,1,0,1,0,1,0,0,0,10.727663,7,49,1
130525102,130525,0,9,72,1,1,13,0,1,0,1,0,0,1,0,0,,57,3249,1
130526101,130526,0,0,64,0,1,13,0,1,0,1,0,0,0,0,1,,58,3364,1
130528101,130528,0,7,47,0,1,13,0,1,0,1,0,0,0,1,0,,34,1156,1
130531101,130531,0,,26,0,1,13,0,1,0,1,0,1,0,0,0,,,,1
130531102,258821,0,6,51,0,1,13,0,0,0,1,0,0,0,0,1,,39,1521,1
130533101,130533,0,12,52,0,1,13,0,0,0,1,0,1,0,0,0,,34,1156,1
130533103,100765,0,9,23,0,1,13,0,0,0,1,0,0,0,1,0,,8,64,1
130537102,130537,0,3,44,1,1,13,0,1,0,1,0,0,0,0,1,,35,1225,1
130538102,130538,25200,6,55,1,1,13,0,1,0,1,0,0,0,1,0,10.1346,43,1849,1
130538105,130538,20000,9,28,1,1,13,0,1,0,1,0,0,1,0,0,9.9034872,13,169,1
130538431,130538,16800,9,27,0,1,13,0,1,0,1,0,0,1,0,0,9.7291346,12,144,1
130541102,130541,0,9,58,1,1,13,0,1,0,1,0,0,1,0,0,,43,1849,1
130541103,236704,57500,,27,1,1,13,0,1,0,1,0,0,1,0,0,10.95954,,,1
130543103,130543,30000,12,20,1,1,13,0,0,0,1,0,0,0,1,0,10.308952,2,4,1
130543104,130543,7000,8,16,1,1,13,0,0,0,1,0,0,0,0,1,8.8536654,2,4,1
130543531,130543,0,0,72,1,1,13,0,0,0,1,0,0,0,0,1,,66,4356,1
130544101,130544,3000,9,51,0,1,13,0,0,0,0,0,0,1,0,0,8.0063677,36,1296,1
130545102,130545,0,9,44,1,1,13,0,1,0,1,0,0,1,0,0,,29,841,1
130547103,100810,30000,,29,1,1,13,0,1,0,1,0,0,1,0,0,10.308952,,,1
130547104,168393,60000,12,28,1,0,13,0,1,0,1,0,1,0,0,0,11.0021,10,100,1
130550103,278085,3000,9,29,1,1,13,0,1,0,1,0,0,1,0,0,8.0063677,14,196,1
130553103,130553,30000,8,27,1,0,13,0,1,0,1,0,0,0,1,0,10.308952,13,169,1
130553431,130553,8000,9,26,0,0,13,0,1,0,1,0,0,1,0,0,8.9871969,11,121,1
130554104,130554,0,12,24,1,0,13,0,0,0,1,0,0,1,0,0,,6,36,1
130556101,130556,18000,9,34,1,0,13,0,1,0,1,0,0,1,0,0,9.7981272,19,361,1
130562101,130562,0,9,29,0,0,13,0,1,0,1,0,0,1,0,0,,14,196,1
130562102,130562,0,9,29,1,0,13,0,1,0,1,0,0,1,0,0,,14,196,1
130563102,130563,6000,7,35,0,0,13,0,1,0,1,0,0,0,1,0,8.6995144,22,484,1
130566101,130566,40000,9,47,1,0,13,0,1,0,1,0,0,1,0,0,10.596635,32,1024,1
130568101,130568,30000,4,40,1,0,13,0,1,0,1,0,0,0,0,1,10.308952,30,900,1
130568104,130568,2000,3,35,0,0,13,0,1,0,1,0,0,0,0,1,7.6009026,26,676,1
130574101,130574,48000,9,46,1,0,13,0,1,0,1,0,0,1,0,0,10.778956,31,961,1
130574103,130574,36000,8,25,1,1,32,0,0,0,1,0,0,0,1,0,10.491274,11,121,1
130575101,130575,15000,9,34,1,0,13,0,1,0,1,0,0,0,1,0,9.6158056,19,361,1
130576101,130576,0,8,50,1,0,13,0,1,0,1,0,0,0,1,0,,36,1296,1
130578101,130578,20000,9,39,1,0,13,0,1,0,1,0,0,1,0,0,9.9034872,24,576,1
130579103,130579,30000,7,28,1,0,13,0,1,0,1,0,0,0,1,0,10.308952,15,225,1
130579431,130579,80000,7,29,1,0,13,0,1,0,1,0,0,0,1,0,11.289782,16,256,1
130579432,130579,10000,7,28,0,0,13,0,1,0,0,0,0,0,1,0,9.2103405,15,225,1
130580102,130580,0,6,48,0,0,13,0,1,0,1,0,0,0,1,0,,36,1296,1
130580103,130580,50000,0,26,0,1,11,0,0,0,1,1,0,0,0,0,10.819778,20,400,1
130588104,130588,12600,9,41,0,0,13,0,1,0,1,0,0,1,0,0,9.441452,26,676,1
130597101,130597,0,7,47,1,1,13,0,1,0,1,0,0,0,1,0,,34,1156,1
130597102,130597,0,0,48,0,1,13,0,1,0,1,0,0,0,0,1,,42,1764,1
130601101,130601,4000,0,45,1,0,13,0,1,0,1,0,0,0,0,1,8.2940493,39,1521,1
130601102,130601,10000,10,47,0,0,13,0,1,0,1,0,0,1,0,0,9.2103405,31,961,1
130601103,184951,142000,11,24,1,0,13,0,0,0,1,0,0,1,0,0,11.863583,7,49,1
130605103,130605,93000,16,27,1,1,11,0,0,0,1,1,0,0,0,0,11.440354,5,25,1
130606103,473437,0,8,36,1,1,13,0,1,0,1,0,0,0,1,0,,22,484,1
130606105,473437,0,10,35,0,1,13,0,1,0,1,0,0,1,0,0,,19,361,1
130608101,130608,26000,6,47,1,0,13,0,1,0,1,0,0,0,0,1,10.165852,35,1225,1
130608102,130608,20000,6,47,0,0,13,0,1,0,1,0,0,0,1,0,9.9034872,35,1225,1
130610104,140925,4000,8,24,0,0,13,0,1,0,1,0,0,0,1,0,8.2940493,10,100,1
130610431,198912,40900,6,25,0,0,13,0,1,0,1,0,0,0,1,0,10.618885,13,169,1
130612104,130612,47700,9,28,1,1,11,0,0,0,1,0,0,1,0,0,10.772687,13,169,1
130617102,130617,15000,6,55,0,0,13,0,1,0,1,0,0,0,1,0,9.6158056,43,1849,1
130619103,130619,12000,9,25,1,1,13,0,0,0,1,0,0,1,0,0,9.392662,10,100,1
130624102,130624,0,6,70,0,0,13,0,0,0,1,0,0,0,0,1,,58,3364,1
130627101,130627,0,12,61,1,0,13,0,0,0,0,0,1,0,0,0,,43,1849,1
130629101,130629,24000,9,59,1,0,13,0,1,0,1,0,0,1,0,0,10.085809,44,1936,1
130629102,130629,32000,9,50,0,0,13,0,1,0,1,0,0,1,0,0,10.373491,35,1225,1
130633102,130633,10000,12,59,1,0,13,0,1,0,1,0,1,0,0,0,9.2103405,41,1681,1
130635101,130635,0,0,63,0,0,13,0,1,0,1,0,0,0,0,1,,57,3249,1
130635107,1796152,0,9,30,1,1,13,0,1,0,1,0,0,1,0,0,,15,225,1
130635108,1796152,0,9,41,0,1,13,0,1,0,1,0,0,1,0,0,,26,676,1
130642105,130642,24000,12,18,0,1,13,0,0,0,1,0,0,0,1,0,10.085809,0,0,1
130644104,198944,18000,15,26,0,1,13,0,1,0,1,1,0,0,0,0,9.7981272,5,25,1
130644105,219453,13400,15,25,0,1,13,0,0,0,1,0,1,0,0,0,9.5030098,4,16,1
130656101,130656,0,0,50,1,1,13,0,1,0,1,0,0,0,0,1,,44,1936,1
130658103,185001,0,15,26,0,1,11,0,0,0,1,0,1,0,0,0,,5,25,1
130664104,140983,20000,11,19,0,1,13,0,0,1,0,0,0,1,0,0,9.9034872,2,4,1
130671102,130671,42000,7,50,0,0,13,0,1,0,1,0,0,0,1,0,10.645425,37,1369,1
130672101,130672,0,9,48,0,1,13,0,1,0,0,0,0,1,0,0,,33,1089,1
130672102,236813,71500,6,48,1,0,13,0,1,0,1,0,0,0,1,0,11.177453,36,1296,1
130673103,198969,40000,9,24,0,1,11,0,1,0,0,0,0,1,0,0,10.596635,9,81,1
130679102,130679,0,6,53,0,0,13,0,1,0,1,0,0,0,1,0,,41,1681,1
130681103,100920,0,13,27,0,1,11,0,0,0,1,0,1,0,0,0,,8,64,1
130682104,160349,50000,6,29,1,1,33,0,1,1,1,0,0,0,1,0,10.819778,17,289,1
130688101,130688,0,3,78,1,0,13,0,0,0,1,0,0,0,0,1,,69,4761,1
130693101,130693,0,7,34,0,0,13,0,1,0,1,0,0,0,1,0,,21,441,1
130698102,130698,0,8,49,1,0,13,0,1,0,1,0,0,0,1,0,,35,1225,1
130698104,130698,4800,16,25,0,0,13,0,0,0,1,1,0,0,0,0,8.4763708,3,9,1
130700101,130700,0,6,52,1,0,13,0,1,0,1,0,0,0,1,0,,40,1600,1
130700102,130700,0,9,54,0,0,13,0,1,0,1,0,0,1,0,0,,39,1521,1
130700103,130700,13940,9,31,0,1,11,0,1,0,1,0,0,1,0,0,9.5425177,16,256,1
130700104,130700,3700,9,31,1,0,62,0,1,1,1,0,0,1,0,0,8.2160883,16,256,3
130700105,117558,20000,9,28,0,0,13,0,1,0,1,0,0,1,0,0,9.9034872,13,169,1
130703104,198996,0,9,33,1,1,13,0,1,0,1,0,0,1,0,0,,18,324,1
130704432,130704,5000,12,25,0,0,13,0,1,0,1,0,1,0,0,0,8.5171928,7,49,1
130705103,130705,10000,10,29,0,0,13,0,1,0,1,0,0,1,0,0,9.2103405,13,169,1
130705433,130705,65000,6,36,1,0,13,0,1,0,1,0,0,0,1,0,11.082143,24,576,1
130707103,130707,12000,9,19,1,0,13,0,0,0,1,0,0,0,1,0,9.392662,4,16,1
130708101,130708,4600,9,37,0,0,13,0,1,0,1,0,0,1,0,0,8.4338112,22,484,1
130708102,130708,64800,9,41,1,0,13,0,1,0,1,0,0,1,0,0,11.079061,26,676,1
130710431,130710,0,12,17,0,0,13,0,0,1,1,0,0,0,1,0,,-1,1,1
130711103,494985,3000,9,29,0,0,13,0,1,0,1,0,0,1,0,0,8.0063677,14,196,1
130714103,716424,20000,9,28,0,0,13,0,1,0,1,0,0,1,0,0,9.9034872,13,169,1
130715101,836828,7000,9,29,0,0,13,0,1,0,0,0,0,1,0,0,8.8536654,14,196,1
130715102,130715,0,0,52,1,0,13,0,1,0,1,0,0,0,0,1,,46,2116,1
130716101,130716,0,9,45,1,0,13,0,1,0,1,0,0,0,1,0,,30,900,1
130716103,185049,0,12,26,1,0,13,0,1,0,1,0,1,0,0,0,,8,64,1
130716501,185049,0,9,29,0,0,13,0,1,0,1,0,0,1,0,0,,14,196,1
130717101,130717,25800,9,34,0,0,13,0,1,0,1,0,0,1,0,0,10.15813,19,361,1
130717102,130717,20000,9,34,1,1,11,0,1,0,1,0,0,1,0,0,9.9034872,19,361,1
130717431,130717,0,12,61,1,0,13,0,1,0,1,0,1,0,0,0,,43,1849,1
130717432,130717,0,0,62,0,0,13,0,1,0,1,0,0,0,0,1,,56,3136,1
130719101,130719,0,9,41,1,0,13,0,1,1,1,0,0,0,1,0,,26,676,1
130724101,130724,0,,45,0,0,13,0,1,0,1,0,0,1,0,0,,,,1
130724102,130724,20800,7,43,1,0,13,0,1,0,1,0,0,0,1,0,9.942708,30,900,1
130726101,130726,18000,9,35,1,1,13,0,1,0,1,0,0,1,0,0,9.7981272,20,400,1
130726102,130726,28000,9,35,0,1,13,0,1,0,1,0,0,1,0,0,10.23996,20,400,1
130733101,130733,16800,12,44,0,1,13,0,1,0,1,0,1,0,0,0,9.7291346,26,676,1
130735102,130735,4500,9,40,0,1,13,0,1,0,1,0,0,1,0,0,8.4118328,25,625,1
130736101,130736,14000,9,40,0,1,13,0,1,0,1,0,0,1,0,0,9.546813,25,625,1
130740102,130740,10000,9,47,0,1,13,0,1,0,1,0,0,1,0,0,9.2103405,32,1024,1
130740103,130740,31200,15,26,0,1,13,0,0,0,1,1,0,0,0,0,10.348173,5,25,1
130749102,199039,74000,16,28,0,1,11,0,0,0,1,1,0,0,0,0,11.211821,6,36,1
130750103,130750,27500,9,31,1,1,13,0,1,0,1,0,0,1,0,0,10.221941,16,256,1
130753103,130753,80000,19,30,1,1,13,0,0,0,1,1,0,0,0,0,11.289782,5,25,1
130755102,130755,27300,12,49,1,1,13,0,1,0,1,0,1,0,0,0,10.214642,31,961,1
130755103,130755,37000,16,26,1,1,13,0,0,1,1,1,0,0,0,0,10.518673,4,16,1
130756103,130756,21000,15,25,1,1,13,0,0,0,1,1,0,0,0,0,9.9522781,4,16,1
130758102,130758,2700,12,45,0,1,13,0,1,0,0,0,1,0,0,0,7.9010072,27,729,1
130760101,130760,11600,9,46,0,1,13,0,1,0,1,0,0,1,0,0,9.3587608,31,961,1
130766102,130766,6000,9,48,0,1,13,0,1,0,1,0,0,1,0,0,8.6995144,33,1089,1
130766103,236885,47900,15,24,1,1,11,0,0,0,1,0,0,1,0,0,10.776871,3,9,1
130777101,130777,10000,6,32,0,1,13,0,1,0,1,0,0,0,1,0,9.2103405,20,400,1
130785101,201607,30000,11,25,0,1,13,0,1,0,1,0,0,1,0,0,10.308952,8,64,1
130788104,130788,0,,28,1,1,13,0,1,0,1,0,0,0,1,0,,,,1
130789104,640282,20000,15,29,0,1,13,0,1,1,1,1,0,0,0,0,9.9034872,8,64,1
130792101,130792,46600,9,61,1,1,13,0,1,1,0,0,0,1,0,0,10.749356,46,2116,1
130793102,130793,25000,0,46,0,0,11,0,1,0,1,0,0,0,0,1,10.126631,40,1600,1
130793103,168587,9000,4,18,0,1,13,0,1,0,0,0,0,0,0,1,9.1049795,8,64,1
130794102,130794,0,9,47,1,0,13,0,1,0,1,0,0,1,0,0,,32,1024,1
130797102,255032,34000,6,24,1,1,11,0,1,0,1,0,0,0,1,0,10.434115,12,144,1
130797103,130797,20000,7,16,1,0,11,0,0,0,1,0,0,0,0,1,9.9034872,3,9,1
130799101,130799,0,4,48,1,1,13,0,1,0,1,0,0,0,0,1,,38,1444,1
130800103,443989,61000,15,29,1,0,13,0,0,0,1,0,0,1,0,0,11.018629,8,64,1
130807103,130807,1000,,33,1,1,13,0,0,0,1,0,0,0,1,0,6.9077554,,,1
130808103,160465,54500,12,29,1,1,11,0,1,0,1,0,1,0,0,0,10.905956,11,121,1
130810103,130810,0,12,44,1,0,13,0,1,0,1,0,1,0,0,0,,26,676,1
130810107,130810,31800,9,43,0,0,13,0,1,0,1,0,0,1,0,0,10.367222,28,784,1
130813104,101021,0,9,32,1,1,11,0,0,0,1,0,0,0,1,0,,17,289,1
130815102,101023,32000,12,34,1,0,13,0,1,1,1,0,1,0,0,0,10.373491,16,256,1
130816103,278358,20000,8,27,0,1,15,0,1,0,1,0,0,0,1,0,9.9034872,13,169,3
130822103,130822,35000,,23,1,0,13,0,0,0,1,0,0,1,0,0,10.463103,,,1
130823102,130823,78000,12,47,1,1,11,0,1,0,1,0,1,0,0,0,11.264464,29,841,1
130823103,130823,27600,15,24,1,0,13,0,0,0,1,0,1,0,0,0,10.225571,3,9,1
130827105,246118,13300,12,27,0,1,13,0,0,0,1,0,1,0,0,0,9.4955196,9,81,1
130830102,130830,0,9,53,1,0,13,0,1,0,1,0,0,1,0,0,,38,1444,1
130835102,130835,0,9,45,1,0,13,0,1,1,1,0,0,1,0,0,,30,900,1
130836101,130836,0,6,45,0,0,13,0,1,0,1,0,0,0,1,0,,33,1089,1
130836103,130836,0,15,20,1,0,13,0,0,0,1,0,0,1,0,0,,-1,1,1
130838102,130838,0,0,68,0,0,13,0,1,0,1,0,0,0,0,1,,62,3844,1
130841101,130841,14000,4,36,0,0,13,0,1,0,1,0,0,0,0,1,9.546813,26,676,1
130843103,130843,38000,9,25,0,0,13,0,0,0,1,0,0,0,1,0,10.545341,10,100,1
130846101,130846,20000,9,36,1,0,13,0,1,0,1,0,0,0,1,0,9.9034872,21,441,1
130846102,130846,0,6,34,0,0,13,0,1,0,1,0,0,0,1,0,,22,484,1
130851101,130851,0,,56,0,0,13,0,1,0,1,0,1,0,0,0,,,,1
130855101,130855,0,9,52,1,0,13,0,1,0,1,0,0,1,0,0,,37,1369,1
130856101,130856,0,8,45,1,0,13,0,1,0,1,0,0,0,1,0,,31,961,1
130858104,168642,14400,,34,0,1,13,0,1,0,1,0,0,1,0,0,9.5749836,,,1
130859101,130859,0,6,56,1,0,13,0,1,0,1,0,0,0,0,1,,44,1936,1
130864101,130864,4200,0,64,1,0,13,0,0,0,1,0,0,0,0,1,8.3428402,58,3364,1
130865101,130865,0,4,45,1,1,11,0,0,0,1,0,0,0,0,1,,35,1225,1
130866101,130866,0,9,62,1,0,13,0,0,0,1,0,0,1,0,0,,47,2209,1
130868101,130868,0,5,68,1,0,13,0,0,0,1,0,0,0,0,1,,57,3249,1
130869102,130869,0,0,56,0,0,13,0,1,0,0,0,0,0,0,1,,50,2500,1
130872102,130872,10000,9,36,1,0,13,0,1,0,1,0,0,1,0,0,9.2103405,21,441,1
130875101,130875,9000,12,61,1,0,13,0,1,1,1,0,1,0,0,0,9.1049795,43,1849,1
130877101,130877,12000,9,37,0,0,13,0,1,0,1,0,0,1,0,0,9.392662,22,484,1
130877103,130877,0,0,63,0,0,13,0,1,0,1,0,0,0,0,1,,57,3249,1
130877104,130877,9960,9,38,1,0,13,0,1,0,1,0,0,0,1,0,9.2063322,23,529,1
130878102,130878,38000,8,41,1,0,13,0,1,0,1,0,0,0,1,0,10.545341,27,729,1
130878104,130878,0,0,77,0,0,13,0,0,1,1,0,0,0,0,1,,71,5041,1
130879101,130879,0,6,50,0,0,13,0,1,0,1,0,0,0,1,0,,38,1444,1
130879102,130879,30000,6,48,1,0,13,0,1,0,1,0,0,0,1,0,10.308952,36,1296,1
130879103,130879,5200,8,31,1,1,13,0,0,0,1,0,0,0,1,0,8.5564137,17,289,1
130880103,130880,48000,8,30,1,1,13,0,1,0,1,0,0,0,1,0,10.778956,16,256,1
130880106,363694,1430,12,28,0,1,13,0,1,0,1,0,1,0,0,0,7.2654295,10,100,1
130880431,130880,20000,9,26,0,1,13,0,1,0,1,0,0,1,0,0,9.9034872,11,121,1
130882103,130882,0,12,24,0,1,13,0,1,0,0,0,1,0,0,0,,6,36,1
130883101,130883,20000,9,43,1,0,13,0,1,0,1,0,0,0,1,0,9.9034872,28,784,1
130883102,130883,16500,9,43,0,0,13,0,1,0,1,0,0,1,0,0,9.7111158,28,784,1
130883103,130883,1490,14,21,0,0,13,0,0,0,1,0,0,1,0,0,7.3065314,1,1,1
130884101,130884,18000,9,38,0,0,13,0,1,0,1,0,0,0,1,0,9.7981272,23,529,1
130884104,130884,40000,7,38,1,0,13,0,1,0,1,0,0,0,1,0,10.596635,25,625,1
130885105,130885,3600,15,22,1,0,13,0,0,0,1,1,0,0,0,0,8.1886892,1,1,1
130886104,130886,45000,8,29,1,0,13,0,1,0,1,0,0,0,1,0,10.714417,15,225,1
130886105,130886,12000,9,28,0,0,13,0,1,0,1,0,0,1,0,0,9.392662,13,169,1
130887104,178956,7700,15,28,0,1,13,0,1,0,1,1,0,0,0,0,8.9489756,7,49,1
130887105,130887,20000,9,29,0,0,13,0,1,0,1,0,0,1,0,0,9.9034872,14,196,1
130889105,544225,14500,12,29,0,1,13,0,1,0,1,0,1,0,0,0,9.5819035,11,121,1
130889106,130889,27000,9,25,1,0,13,0,0,1,1,0,0,1,0,0,10.203592,10,100,1
130890102,130890,0,4,79,1,0,13,0,1,0,1,0,0,0,0,1,,69,4761,1
130891101,130891,12000,6,48,1,0,13,0,1,0,1,0,0,0,1,0,9.392662,36,1296,1
130891431,130891,0,,35,0,0,13,0,1,0,1,0,0,0,0,1,,,,1
130892104,130892,18000,9,29,0,0,13,0,1,0,1,0,0,1,0,0,9.7981272,14,196,1
130893104,130893,56000,12,30,1,0,13,0,1,0,1,0,1,0,0,0,10.933107,12,144,1
130893431,130893,42000,15,28,0,0,13,0,1,0,1,1,0,0,0,0,10.645425,7,49,1
130894105,130894,21090,6,30,1,0,13,0,0,0,1,0,0,0,1,0,9.9565544,18,324,1
130895101,130895,15000,6,31,0,0,13,0,1,0,1,0,0,0,1,0,9.6158056,19,361,1
130896101,130896,0,11,49,1,0,13,0,1,0,1,0,0,1,0,0,,32,1024,1
130896102,130896,12000,9,49,0,0,13,0,1,0,1,0,0,1,0,0,9.392662,34,1156,1
130896104,253480,7300,19,27,0,1,11,0,0,1,1,1,0,0,0,0,8.8956299,2,4,1
130896106,101129,19200,12,46,1,0,13,0,0,0,0,0,1,0,0,0,9.8626652,28,784,1
130897103,101130,20000,12,22,1,0,13,0,0,0,0,0,1,0,0,0,9.9034872,4,16,1
130897431,130897,16000,9,43,1,0,13,0,1,0,1,0,0,0,1,0,9.6803436,28,784,1
130898106,130898,0,0,58,0,0,13,0,0,0,0,0,0,0,0,1,,52,2704,1
130899102,130899,52000,8,38,1,0,13,0,1,0,1,0,0,0,1,0,10.858999,24,576,1
130900102,130900,56900,12,53,1,0,13,0,1,0,1,0,1,0,0,0,10.949051,35,1225,1
130900105,130900,62000,,33,1,0,13,0,1,0,1,0,0,1,0,0,11.034889,,,1
130901105,130901,0,13,29,0,0,13,0,1,0,1,0,1,0,0,0,,10,100,1
130904103,130904,68000,12,43,1,0,13,0,1,0,1,0,1,0,0,0,11.127263,25,625,1
130905101,130905,0,6,46,0,0,13,0,1,0,1,0,0,0,1,0,,34,1156,1
130905105,795450,0,6,48,0,1,13,0,1,0,1,0,0,0,1,0,,36,1296,1
130905106,130905,18000,9,18,0,0,13,0,0,1,1,0,0,0,1,0,9.7981272,3,9,1
130906102,130906,0,9,49,1,0,13,0,1,0,1,0,0,1,0,0,,34,1156,1
130906105,130906,30000,10,26,0,0,13,0,1,0,0,0,0,1,0,0,10.308952,10,100,1
130907101,130907,31800,6,44,1,0,13,0,1,0,1,0,0,0,1,0,10.367222,32,1024,1
130907105,130907,1500,11,18,0,0,13,0,0,0,1,0,0,0,1,0,7.3132205,1,1,1
130913102,130913,48000,9,43,1,0,13,0,1,0,1,0,0,1,0,0,10.778956,28,784,1
130914101,130914,0,6,58,0,0,13,0,1,0,1,0,0,0,1,0,,46,2116,1
130916101,130916,36000,9,46,1,0,13,0,1,0,1,0,0,1,0,0,10.491274,31,961,1
130917103,130917,80400,13,27,1,1,37,0,1,0,1,0,1,0,0,0,11.294769,8,64,1
130918101,199214,9000,9,37,0,1,13,0,1,0,1,0,0,1,0,0,9.1049795,22,484,1
130919101,130919,16000,12,65,1,0,13,0,1,1,1,0,1,0,0,0,9.6803436,47,2209,1
130920101,130920,0,9,45,1,0,13,0,1,0,1,0,0,1,0,0,,30,900,1
130923103,130923,45000,8,31,1,0,13,0,1,0,1,0,0,0,1,0,10.714417,17,289,1
130924101,130924,14500,12,72,1,1,13,0,1,0,1,0,1,0,0,0,9.5819035,54,2916,1
130926102,130926,4000,9,32,0,0,13,0,1,0,1,0,0,1,0,0,8.2940493,17,289,1
130928102,130928,0,3,57,0,0,13,0,1,0,1,0,0,0,0,1,,48,2304,1
130933103,130933,27000,7,27,1,0,13,0,1,0,1,0,0,0,1,0,10.203592,14,196,1
130933431,130933,6000,9,26,0,0,13,0,1,0,1,0,0,1,0,0,8.6995144,11,121,1
130935104,130935,0,9,43,0,0,13,0,1,0,1,0,0,1,0,0,,28,784,1
130935106,130935,15000,12,22,0,0,13,0,0,0,1,0,1,0,0,0,9.6158056,4,16,1
130935107,130935,10000,10,26,0,0,13,0,1,0,1,0,0,1,0,0,9.2103405,10,100,1
130938532,130938,20080,0,58,0,0,13,0,1,0,1,0,0,0,0,1,9.9074793,52,2704,1
130939104,117756,15000,6,47,0,0,13,0,1,0,1,0,0,0,1,0,9.6158056,35,1225,1
130939431,130939,44000,8,26,1,0,13,0,1,0,1,0,0,0,1,0,10.691945,12,144,1
130940431,130940,0,10,28,1,0,13,0,1,0,1,0,0,1,0,0,,12,144,1
135165501,135165,13300,9,32,0,1,51,0,1,0,1,0,0,0,1,0,9.4955196,17,289,3
136103501,136103,39600,9,33,1,1,62,0,1,0,1,0,0,1,0,0,10.586584,18,324,3
138862401,138862,0,6,51,1,0,62,0,1,0,1,0,0,0,0,1,,39,1521,3
139500501,139500,4000,16,36,1,1,11,0,1,0,1,1,0,0,0,0,8.2940493,14,196,1
140002101,140002,5000,9,51,0,0,14,0,1,0,1,0,0,1,0,0,8.5171928,36,1296,2
140002102,140002,10000,9,51,1,0,14,0,1,0,0,0,0,1,0,0,9.2103405,36,1296,2
140002103,140002,44411,10,26,1,0,14,0,1,0,1,0,0,1,0,0,10.701242,10,100,2
140003101,140003,0,6,49,0,0,14,0,1,0,1,0,0,0,1,0,,37,1369,2
140003103,160622,20000,15,28,0,0,14,0,0,0,1,1,0,0,0,0,9.9034872,7,49,2
140007101,140007,0,9,60,1,0,14,0,1,0,1,0,0,1,0,0,,45,2025,2
140007103,140007,0,9,62,0,0,14,0,1,0,1,0,0,1,0,0,,47,2209,2
